company_id,pii_count,database_storage_tb,pci_data_flag,phi_data_flag,cloud_adoption_pct,subdomain_count
68633,900924,25.6,1,0,0.56,322
68634,66793,9.4,0,1,85.57,112
68635,25418,10.4,1,0,62.49,372
68636,25626,8.0,0,0,21.69,216
68637,6478,8.9,1,0,41.29,251
68638,130802,9.6,1,0,20.24,157
68639,5385,8.4,0,0,39.86,381
68640,70373,11.2,0,1,78.46,343
68641,116782,8.2,0,0,20.31,380
68642,15768,4.9,1,0,44.61,356
68643,269301,8.1,1,0,78.36,60
68644,56152,3.8,1,0,53.1,191
68645,12680,8.6,0,0,97.69,377
68646,30214,9.7,0,0,71.17,459
68647,104316,4.9,1,0,12.45,217
68648,17871,7.1,1,0,68.9,316
68649,20603,6.1,0,0,32.76,391
68650,108047,8.0,1,0,29.3,457
68651,1063148,27.9,1,0,78.21,106
68652,699481,16.1,1,0,30.46,237
68653,1232227,28.0,1,0,36.55,214
68654,27617,3.3,1,0,93.73,323
68655,39712,4.7,0,0,87.42,55
68656,129245,7.7,1,0,75.1,32
68657,55528,2.8,0,0,22.44,481
68658,4062,9.5,0,0,38.6,229
68659,4486,1.7,0,0,12.41,208
68660,382807,11.9,0,1,0.77,182
68661,1350,4.4,0,0,49.66,102
68662,7423,5.1,0,0,34.56,71
68663,65716,4.2,0,0,23.97,446
68664,2365,3.1,0,0,29.44,19
68665,38064,7.6,0,0,51.22,385
68666,5724,8.8,0,0,58.81,59
68667,8366,8.4,0,1,25.39,188
68668,24176,2.5,1,0,72.34,425
68669,36568,8.9,0,0,76.27,93
68670,55844,4.9,0,1,57.1,171
68671,7405,2.5,0,1,60.46,296
68672,30682,7.1,0,0,80.16,85
68673,51103,4.2,0,0,88.51,297
68674,431425,11.1,0,1,26.74,418
68675,13657,2.3,0,0,45.38,340
68676,54794,6.4,0,0,64.93,487
68677,791403,17.4,1,0,92.88,74
68678,345717,12.8,1,0,84.76,294
68679,6871,2.2,0,0,6.03,390
68680,85957,10.4,0,1,54.48,431
68681,10497,6.0,0,0,82.22,407
68682,36159,3.7,1,0,11.38,390
68683,5930,3.1,0,0,24.04,432
68684,5634,8.9,1,0,3.33,129
68685,4835387,105.7,1,0,63.37,265
68686,54905,7.5,0,0,59.16,238
68687,343286,14.5,0,1,91.48,453
68688,3100,5.7,0,0,1.53,184
68689,124618,12.3,0,0,83.25,344
68690,37680,10.4,0,0,10.12,90
68691,100232,9.5,0,0,91.88,363
68692,155949,11.5,1,0,6.49,218
68693,424878,17.9,0,0,90.52,428
68694,1855622,42.9,1,0,41.71,195
68695,1488920,37.5,1,0,6.78,41
68696,143057,7.2,1,0,19.91,360
68697,12370,7.4,1,0,91.37,51
68698,34842,4.4,0,1,25.95,275
68699,285272,12.7,1,0,52.09,222
68700,649090,17.9,1,0,83.87,219
68701,14091,3.4,0,1,65.81,261
68702,23760,6.8,0,1,70.06,57
68703,22918,3.7,1,0,63.09,378
68704,6181,7.5,0,0,2.4,69
68705,964983,27.2,1,0,76.89,353
68706,205702,8.1,0,0,89.99,53
68707,221222,5.6,0,1,42.88,339
68708,1117830,26.3,1,0,11.99,391
68709,129087,8.1,0,0,86.94,20
68710,337433,10.2,0,1,79.45,58
68711,6002,6.3,0,0,55.96,137
68712,82061,11.2,0,0,59.02,252
68713,75149,5.2,0,0,95.25,290
68714,12368,9.3,1,0,55.63,385
68715,62721,3.6,0,0,1.07,462
68716,847,3.7,1,0,79.97,485
68717,20949,4.8,0,0,95.93,216
68718,96668,3.2,0,0,85.71,104
68719,10638,7.4,0,1,20.56,362
68720,64291,5.3,0,1,22.08,487
68721,439033,10.7,0,1,11.46,72
68722,23586,2.1,0,0,52.54,33
68723,11213,9.9,0,0,25.6,209
68724,88199,9.0,1,0,31.92,182
68725,10802,5.8,0,0,24.45,403
68726,12398,6.8,0,0,35.19,104
68727,23807,2.8,0,0,72.26,331
68728,639603,21.6,1,0,75.31,119
68729,131952,10.8,1,0,38.22,55
68730,9733,5.7,0,0,10.96,433
68731,2019191,47.2,1,0,40.08,59
68732,34653,3.0,1,0,28.03,302
68733,9677,1.9,0,0,12.69,289
68734,3252,5.5,0,0,95.86,34
68735,3180,5.7,0,0,37.16,360
68736,1673,7.3,1,0,41.92,78
68737,4961,5.3,0,0,79.95,221
68738,24843,3.8,0,1,26.0,345
68739,6357,5.4,1,0,38.34,497
68740,13507,9.3,0,0,1.92,458
68741,419923,12.3,1,0,95.65,427
68742,5261,2.5,0,0,76.79,359
68743,14596,4.7,1,0,94.99,25
68744,38193,2.2,1,0,52.15,466
68745,87338,6.4,0,0,33.82,111
68746,38932,3.6,0,0,53.28,312
68747,25228,4.6,1,0,10.36,77
68748,94671,9.5,0,0,75.4,201
68749,50545,3.4,0,1,52.87,358
68750,225468,8.7,1,0,74.44,61
68751,10054,5.6,0,0,57.97,440
68752,8951,3.1,0,0,41.66,375
68753,11120,2.3,0,0,89.04,489
68754,14400,5.0,1,0,27.6,434
68755,304081,10.2,1,0,61.27,99
68756,8842,7.8,0,1,35.7,59
68757,2030,1.8,0,0,65.76,109
68758,1135551,31.7,1,0,58.51,51
68759,101018,9.8,1,0,81.95,236
68760,97390,4.0,0,1,32.12,43
68761,3748,6.2,0,0,25.67,25
68762,15561,8.5,0,0,15.54,29
68763,142936,12.7,1,0,45.78,338
68764,28168,5.7,0,0,88.58,365
68765,18963,9.9,0,0,43.06,288
68766,2690,8.7,0,0,94.46,21
68767,23451,2.4,0,0,58.57,82
68768,189375,5.6,1,0,64.05,35
68769,4094,7.0,0,0,66.65,255
68770,8421,2.3,1,0,56.63,43
68771,105290,8.9,0,0,84.04,420
68772,2484,9.1,0,0,94.49,314
68773,27566,4.7,1,0,35.06,303
68774,4987,5.3,0,0,46.46,385
68775,118533,11.8,1,0,82.36,323
68776,58083,3.2,1,0,73.35,406
68777,34409,1.8,0,1,8.44,412
68778,7691,8.3,0,0,26.07,186
68779,151852,11.7,1,0,86.32,353
68780,138025,11.4,0,1,60.6,389
68781,633399,14.3,0,1,97.75,150
68782,218950,8.9,1,0,56.44,150
68783,352897,9.0,1,0,30.18,103
68784,13492,1.3,0,1,51.7,24
68785,132606,10.1,0,1,31.47,414
68786,95897,6.2,0,1,81.4,205
68787,218496,9.7,0,0,83.05,427
68788,32864,5.9,1,0,26.26,31
68789,7804,5.1,0,0,9.47,407
68790,18681,2.0,0,1,19.02,319
68791,3500,2.9,0,0,37.33,303
68792,8191,2.8,1,0,54.63,9
68793,31425,3.3,0,0,6.43,138
68794,116508,12.0,0,0,57.87,161
68795,34522,8.9,0,0,48.87,49
68796,7857,3.5,0,0,37.61,413
68797,100825,9.2,1,0,68.23,128
68798,149879,11.5,0,1,82.69,186
68799,804347,22.4,0,1,94.93,114
68800,5968,5.6,0,0,97.63,35
68801,549389,17.9,1,0,11.48,486
68802,10407,5.4,0,0,11.2,269
68803,53424,3.0,1,0,5.97,303
68804,19561,9.8,0,0,42.66,261
68805,35362,4.6,0,0,54.25,6
68806,86885,10.4,0,1,76.45,125
68807,24645,5.6,0,0,21.68,165
68808,58369,10.2,1,0,9.51,342
68809,11752,4.6,0,0,56.27,108
68810,552151,12.7,0,0,17.7,356
68811,154096,10.3,0,0,22.67,263
68812,230101,5.8,0,1,1.94,449
68813,112751,10.9,0,1,45.44,121
68814,9969,7.6,0,0,76.43,250
68815,21200,7.1,0,0,94.92,471
68816,376371,8.8,0,1,18.62,309
68817,58311,2.6,0,0,71.06,51
68818,34003,9.3,0,1,40.07,403
68819,34860,5.1,0,0,23.36,153
68820,53675,10.6,0,0,82.86,85
68821,26688,8.4,0,0,31.49,323
68822,64088,2.4,0,1,37.65,247
68823,4121,2.8,0,0,92.45,7
68824,38384,10.7,1,0,24.41,298
68825,32182,9.8,1,0,37.19,127
68826,23968,2.3,0,1,82.89,29
68827,1535851,32.8,0,1,37.27,245
68828,41905,10.1,1,0,84.92,169
68829,8968,3.1,0,0,27.76,345
68830,12461,3.3,0,0,89.54,463
68831,51640,3.4,0,0,30.81,440
68832,91519,10.9,0,0,84.2,229
68833,5307,8.5,0,0,23.87,220
68834,9689,2.9,1,0,49.75,415
68835,14027,2.1,1,0,34.24,121
68836,13385,6.6,0,0,12.72,348
68837,7883,3.2,0,0,8.43,212
68838,49955,9.2,0,1,60.35,258
68839,9897,3.3,0,0,34.86,267
68840,5384,2.9,0,0,17.12,358
68841,53254,7.1,0,0,18.49,468
68842,52102,2.1,0,0,80.18,275
68843,868092,22.2,0,0,72.01,167
68844,2572,6.8,0,0,76.7,154
68845,281703,12.2,0,1,72.39,35
68846,134429,8.5,0,0,58.2,52
68847,48364,10.5,1,0,84.79,214
68848,14166,8.5,0,1,71.89,214
68849,3455,1.2,0,0,0.59,424
68850,2200,5.2,1,0,48.46,109
68851,91363,8.4,1,0,98.05,399
68852,71626,3.3,1,0,91.59,55
68853,25522,3.6,0,1,38.31,165
68854,10772,5.6,1,0,38.69,51
68855,80532,10.4,1,0,13.89,287
68856,1703237,39.9,1,0,68.16,90
68857,82099,7.2,0,1,18.68,13
68858,18078,1.8,1,0,17.97,425
68859,23879,5.0,0,0,30.02,65
68860,8081,1.3,0,0,85.42,221
68861,237109,13.4,1,0,52.7,242
68862,521579,17.0,1,0,36.14,313
68863,10814,4.9,0,0,44.67,184
68864,7880,9.8,1,0,28.61,126
68865,24337,3.0,0,0,16.81,104
68866,16654,9.5,0,0,66.72,261
68867,69058,5.1,1,0,86.67,52
68868,4819,4.9,1,0,31.22,361
68869,22013,9.7,0,0,31.15,185
68870,43916,2.8,1,0,89.0,238
68871,17867,8.1,1,0,28.79,21
68872,3858,2.2,0,0,91.02,323
68873,11234,1.5,1,0,85.43,385
68874,108326,9.5,0,0,92.13,91
68875,48367,3.1,0,0,45.96,91
68876,1724596,40.0,0,1,97.72,140
68877,101419,4.9,0,1,89.48,96
68878,37992,6.9,0,0,49.76,223
68879,54285,6.9,1,0,35.09,157
68880,188721,6.6,0,1,94.58,399
68881,18954,2.9,0,0,52.51,190
68882,37986,9.0,1,0,66.82,331
68883,14565,2.8,1,0,59.56,168
68884,64231,9.3,1,0,64.63,177
68885,3607,10.0,0,0,86.62,50
68886,23701,5.4,0,0,89.58,118
68887,1600,7.7,0,0,0.45,441
68888,418267,16.7,1,0,69.21,295
68889,178814,6.6,0,1,40.54,456
68890,20068,7.3,0,0,51.24,228
68891,7931,8.7,0,0,60.62,38
68892,36860,10.0,1,0,96.56,180
68893,14610,3.1,0,0,11.23,141
68894,7700,4.8,0,0,5.36,78
68895,6180,7.6,0,0,83.52,264
68896,2881,8.1,0,0,66.51,144
68897,131973,7.9,0,1,28.28,233
68898,18187,6.8,0,0,25.71,257
68899,57831,4.6,0,1,86.33,79
68900,10409,6.1,0,0,87.79,224
68901,16595,7.8,0,0,12.49,361
68902,32956,9.9,1,0,5.71,392
68903,13544,9.3,0,0,29.89,434
68904,75386,9.5,0,1,56.2,485
68905,156179,7.7,0,0,37.04,15
68906,207606,9.4,0,1,93.87,436
68907,155907,6.3,0,1,54.75,241
68908,945,2.2,0,0,8.8,480
68909,1152,9.4,0,0,31.1,67
68910,3850,7.4,1,0,34.45,237
68911,6118901,127.2,1,0,66.0,330
68912,49001,10.3,0,0,0.76,329
68913,15784,7.1,0,0,43.78,418
68914,193266,6.0,0,1,30.56,46
68915,65056,8.4,0,0,39.47,433
68916,71465,5.1,0,0,27.33,427
68917,6916,1.7,0,0,65.42,457
68918,41937,3.2,0,0,65.48,423
68919,21360,6.5,0,0,87.2,445
68920,43882,4.8,0,0,49.72,484
68921,13417,4.3,0,0,11.62,117
68922,14408,2.1,0,0,9.69,38
68923,48310,4.8,1,0,54.06,162
68924,202072,12.5,0,1,29.87,29
68925,52726,8.7,0,0,70.88,363
68926,118155,9.7,0,1,2.28,166
68927,20128,3.4,0,1,71.89,373
68928,47738,5.7,0,0,69.02,369
68929,1291,6.2,0,0,48.92,445
68930,3622,8.5,1,0,39.04,457
68931,91569,7.9,0,0,96.69,174
68932,5239,2.1,0,0,70.03,375
68933,257185,12.5,1,0,21.26,463
68934,143943,6.4,1,0,87.23,242
68935,22696,7.9,0,0,68.47,271
68936,17537,2.6,0,0,64.92,191
68937,7579,6.9,0,0,55.39,226
68938,1036389,27.9,0,1,63.25,299
68939,25089,10.5,0,0,83.54,88
68940,28393,8.6,0,0,84.07,372
68941,31570,5.7,0,0,8.59,428
68942,8252,2.9,0,0,32.86,204
68943,481873,11.1,0,1,53.26,336
68944,125207,4.8,1,0,34.02,91
68945,200447,5.1,0,0,8.9,107
68946,2788,5.5,0,0,53.96,159
68947,11620,3.9,1,0,24.23,40
68948,3827,7.2,1,0,93.78,239
68949,334022,14.9,0,1,79.15,307
68950,141807,11.3,1,0,51.73,328
68951,512944,13.9,0,1,49.02,460
68952,16697,3.6,0,0,47.54,398
68953,183066,12.1,0,0,51.55,149
68954,53603,5.3,0,0,34.08,447
68955,24146,7.8,0,0,22.94,313
68956,213588,8.6,0,0,77.94,362
68957,695328,18.3,1,0,40.93,246
68958,2259,6.4,0,0,49.16,37
68959,4434,5.8,1,0,8.44,252
68960,3339,8.0,1,0,45.87,290
68961,266660,12.0,1,0,14.39,214
68962,831916,20.2,0,1,7.95,317
68963,210610,10.5,1,0,9.02,497
68964,102347,8.6,0,1,85.54,166
68965,125089,11.9,0,1,5.77,121
68966,5985,7.6,0,0,40.89,55
68967,115866,5.9,0,0,25.19,153
68968,412426,12.5,1,0,44.2,498
68969,59851,10.6,0,1,10.3,395
68970,14842,3.5,1,0,64.69,318
68971,164804,12.1,0,1,78.07,303
68972,63640,6.5,0,0,58.16,280
68973,34700,3.7,0,0,7.85,45
68974,2144965,52.5,0,1,36.76,133
68975,288088,9.1,0,1,32.34,260
68976,269633,9.6,1,0,19.77,34
68977,240612,9.8,1,0,63.15,361
68978,2750,3.4,1,0,7.97,346
68979,96111,9.6,1,0,29.15,84
68980,46231,8.8,1,0,19.92,490
68981,40267,3.9,0,0,11.81,359
68982,21012,7.9,0,0,78.03,29
68983,12770,3.3,0,0,10.26,222
68984,13807,6.1,0,0,24.83,346
68985,52083,4.5,0,1,13.24,341
68986,22941,6.3,0,1,18.69,408
68987,23028,8.4,1,0,60.19,347
68988,14332,4.6,0,0,17.34,211
68989,20226,7.8,0,0,53.37,456
68990,6395,3.6,1,0,27.45,244
68991,823631,24.3,0,1,65.41,201
68992,29926,6.1,0,0,5.98,382
68993,391504,15.9,1,0,45.4,381
68994,9376,6.9,0,0,56.84,352
68995,258057,8.2,1,0,78.75,137
68996,218812,13.8,0,1,9.29,137
68997,57431,6.2,0,0,73.56,472
68998,324988,9.0,1,0,21.87,99
68999,4392,7.6,1,0,85.99,20
69000,22211,9.4,0,0,20.34,101
69001,130938,7.7,0,1,66.36,160
69002,62232,4.7,1,0,83.77,422
69003,8722,5.2,1,0,5.6,19
69004,35299,9.4,0,1,86.19,394
69005,50637,10.8,0,1,99.13,349
69006,5255371,113.3,0,1,53.59,493
69007,94795,8.1,1,0,22.77,242
69008,120885,6.6,1,0,82.1,194
69009,43969,8.8,0,0,54.74,246
69010,25280,1.8,1,0,44.42,371
69011,2471,4.9,0,0,96.54,140
69012,26445,2.0,1,0,24.43,217
69013,2981745,61.3,0,1,66.39,142
69014,14368,9.1,1,0,60.49,276
69015,18449,10.0,0,0,51.74,12
69016,37849,5.0,0,1,65.97,393
69017,6749,7.0,1,0,76.47,258
69018,238842,11.9,0,1,16.37,450
69019,70446,3.1,0,0,94.51,372
69020,146148,6.3,0,0,74.43,361
69021,9176,8.9,1,0,1.61,133
69022,27302,6.9,0,0,93.51,13
69023,569780,12.6,1,0,19.69,379
69024,1341,4.8,0,0,2.23,291
69025,19642,2.3,0,0,74.87,216
69026,19770,3.5,0,1,83.54,249
69027,29013,9.9,0,1,60.23,51
69028,649513,15.9,1,0,52.05,287
69029,3068,2.2,0,0,31.07,195
69030,3971,4.1,1,0,81.91,73
69031,375413,14.2,0,0,61.11,142
69032,2586,1.1,0,0,82.76,394
69033,1284605,33.4,1,0,26.97,384
69034,29514,7.8,0,0,12.83,461
69035,63155,5.3,0,0,30.93,81
69036,571058,13.7,1,0,32.47,423
69037,16259,4.9,0,0,75.06,109
69038,694125,16.6,0,1,43.38,462
69039,5635,8.2,0,1,55.66,146
69040,75925,8.8,0,0,48.99,429
69041,12016,8.2,0,0,54.78,234
69042,20656,3.0,0,0,64.05,182
69043,10189,4.4,1,0,69.56,169
69044,55003,5.2,0,1,97.12,222
69045,2743,3.6,1,0,64.75,148
69046,180188,8.1,0,0,32.06,457
69047,8772,3.1,0,0,87.1,197
69048,11610,3.3,0,1,17.43,80
69049,622264,17.6,1,0,59.72,147
69050,5696,1.7,0,0,82.68,216
69051,65087,9.8,0,0,35.61,122
69052,721326,19.7,1,0,1.66,365
69053,1362,9.0,0,0,39.02,295
69054,48139,4.6,0,0,69.17,255
69055,36911,7.3,1,0,86.72,380
69056,14148,9.4,1,0,26.24,236
69057,64768,4.8,0,0,44.86,463
69058,12313,9.2,0,0,40.54,279
69059,44263,7.9,0,0,77.18,173
69060,6170293,129.3,0,1,51.65,143
69061,15697,7.5,1,0,94.93,67
69062,3997449,85.3,1,0,65.56,490
69063,1122040,29.9,1,0,74.41,90
69064,32468,2.1,1,0,87.25,246
69065,265900,8.7,1,0,46.54,188
69066,11600,8.6,0,0,67.36,289
69067,283029,11.5,1,0,12.65,443
69068,817898,19.5,1,0,53.97,129
69069,2180,1.7,0,0,34.61,87
69070,10710,3.9,0,0,78.93,497
69071,153907,8.8,1,0,38.13,66
69072,57240,2.2,0,0,23.53,302
69073,657561,18.1,0,1,57.26,11
69074,9945,1.3,1,0,86.24,430
69075,46886,7.8,0,1,2.01,189
69076,2263,5.9,0,0,26.1,119
69077,5821,9.3,0,0,88.05,451
69078,9157,7.0,0,0,60.49,11
69079,37116,8.6,1,0,38.85,358
69080,34427,10.5,0,0,20.67,124
69081,10257,2.8,1,0,92.99,13
69082,117892,10.2,0,0,3.44,80
69083,109430,11.4,0,1,77.12,304
69084,15997,7.1,1,0,87.66,443
69085,20399,7.0,0,0,38.35,344
69086,255483,8.0,1,0,38.91,391
69087,294489,14.2,1,0,10.7,444
69088,10287,4.7,1,0,36.9,137
69089,2830,7.3,0,0,52.9,419
69090,33257,9.1,1,0,78.06,349
69091,3328,8.7,1,0,2.45,311
69092,51738,3.0,0,1,76.38,282
69093,116386,9.7,1,0,48.11,303
69094,41447,3.1,0,0,13.67,498
69095,8868,6.3,0,0,96.5,143
69096,1378,1.5,0,0,96.86,287
69097,120155,7.8,1,0,59.89,57
69098,12533,7.0,0,0,42.03,422
69099,21814,7.2,0,0,2.34,188
69100,355459,10.6,1,0,87.63,478
69101,57108,2.6,0,0,39.86,255
69102,7181,9.4,0,0,87.09,109
69103,18892,7.9,0,1,50.82,307
69104,3381,1.1,0,0,42.84,250
69105,20897,9.7,0,0,44.75,292
69106,106116,4.1,0,0,14.92,53
69107,14873,1.4,0,0,98.11,39
69108,201001,5.5,1,0,57.13,235
69109,2995,4.3,0,0,41.64,459
69110,18872,5.5,0,0,51.26,13
69111,22962,3.2,1,0,43.56,448
69112,33077,8.5,1,0,70.35,423
69113,323843,7.8,0,0,0.13,193
69114,3686,6.9,0,0,89.29,270
69115,29103,6.9,0,0,80.56,51
69116,63595,9.6,0,1,6.14,46
69117,512512,13.0,1,0,39.11,6
69118,2082,9.6,0,0,12.19,386
69119,26765,2.9,0,0,51.8,344
69120,13391,7.7,0,0,24.95,274
69121,1551477,41.0,1,0,73.73,268
69122,2318,7.1,0,0,54.37,177
69123,69588,11.3,0,1,14.93,208
69124,363348,12.6,0,0,11.17,174
69125,18326,3.4,0,1,58.99,150
69126,517746,18.8,0,1,19.83,29
69127,11073,4.8,0,0,48.28,115
69128,42620,2.3,1,0,70.36,302
69129,7757,1.8,0,1,18.6,165
69130,231999,10.7,1,0,76.38,180
69131,154084,4.8,0,1,15.75,222
69132,115057,11.5,1,0,87.1,224
69133,501860,18.8,0,1,87.79,206
69134,18356,9.3,1,0,25.68,278
69135,50356,6.1,0,1,10.05,438
69136,11741,2.4,1,0,89.62,255
69137,38512,4.0,0,1,17.93,469
69138,17269,8.7,1,0,94.66,365
69139,105712,10.5,1,0,28.41,326
69140,15288,8.2,0,0,1.57,145
69141,2963,1.6,0,0,93.07,100
69142,3118,3.3,0,0,94.17,413
69143,197609,8.1,1,0,49.47,104
69144,26220,6.9,1,0,95.81,395
69145,31622,1.9,1,0,39.51,384
69146,300608,12.8,0,0,35.93,441
69147,288263,14.6,1,0,93.48,124
69148,5400,8.1,0,0,52.8,16
69149,110724,7.1,0,0,11.19,349
69150,7045,2.5,0,0,59.09,350
69151,36297,8.6,0,0,84.43,170
69152,73093,3.6,0,0,57.47,352
69153,34527,4.1,0,1,58.61,200
69154,217454,6.7,0,0,94.99,243
69155,7113,1.4,0,0,70.64,439
69156,5318,4.3,0,0,82.78,393
69157,26276,8.5,0,1,19.22,21
69158,61088,6.9,1,0,95.19,430
69159,24336,6.2,0,0,44.62,362
69160,34359,1.8,1,0,65.69,263
69161,19919,3.8,0,1,21.52,387
69162,201040,11.2,1,0,11.3,358
69163,30454,5.8,1,0,86.09,275
69164,632683,15.0,0,1,55.84,353
69165,124325,11.2,1,0,3.72,95
69166,15295,2.6,0,1,83.14,461
69167,549242,12.9,1,0,16.35,46
69168,3172,9.9,1,0,48.31,339
69169,32143,4.8,0,0,41.82,442
69170,162967,10.1,0,1,7.99,231
69171,23055,8.9,0,0,50.53,151
69172,7503,6.6,0,1,56.96,117
69173,1337309,36.2,1,0,85.3,281
69174,5066,2.0,0,1,33.26,418
69175,4183,9.4,0,0,99.72,426
69176,217958,6.0,0,1,87.5,294
69177,133628,9.5,1,0,5.21,446
69178,505331,17.3,0,0,94.94,269
69179,38681,3.1,0,0,51.53,12
69180,5498,4.0,0,0,5.53,82
69181,443781,13.0,1,0,34.45,212
69182,16738,1.4,0,0,41.55,167
69183,39747,8.5,0,0,65.94,476
69184,47005,10.7,0,0,93.4,60
69185,1233213,28.8,1,0,39.21,366
69186,391622,11.1,1,0,56.49,445
69187,37303,6.3,0,1,17.3,486
69188,7005,8.6,0,0,38.79,311
69189,5987,4.0,1,0,89.2,458
69190,442056,17.3,0,1,36.29,369
69191,33461,9.2,1,0,18.74,75
69192,850631,23.8,0,1,28.27,112
69193,25946,1.9,0,1,27.91,35
69194,10550,7.6,1,0,81.39,429
69195,4364,7.1,0,0,99.82,459
69196,2513,9.5,0,0,57.06,270
69197,195615,7.3,1,0,13.16,353
69198,47792,4.3,1,0,86.17,336
69199,428574,12.6,1,0,92.76,285
69200,1923,4.1,0,0,88.46,285
69201,332627,13.4,0,1,12.99,270
69202,5597,5.2,0,0,48.88,46
69203,95833,7.3,0,0,95.22,407
69204,70798,8.8,0,0,24.1,210
69205,53095,5.3,1,0,51.91,400
69206,2474,9.0,0,0,92.56,190
69207,224973,13.1,1,0,36.59,398
69208,70257,6.8,0,1,78.83,27
69209,20007,9.4,0,0,12.51,173
69210,247533,9.2,1,0,46.04,106
69211,566632,17.1,1,0,99.13,342
69212,7982,9.0,1,0,58.14,478
69213,1265108,31.3,1,0,4.56,65
69214,29318,2.4,0,0,9.53,204
69215,8786,2.3,0,0,26.66,293
69216,59583,9.7,0,0,86.45,457
69217,62200,10.4,0,0,91.08,375
69218,7572,7.9,1,0,36.16,236
69219,3415,7.0,1,0,80.94,398
69220,151268,9.1,1,0,99.75,458
69221,130345,4.4,0,1,96.01,193
69222,2863,7.3,0,0,59.44,42
69223,33261,3.4,0,0,21.05,207
69224,139647,5.1,1,0,84.53,396
69225,2239,2.9,0,0,30.44,471
69226,8580,7.8,0,0,51.34,344
69227,273474,10.7,0,1,42.11,229
69228,292396,7.9,0,1,17.13,255
69229,53047,7.0,0,0,90.42,484
69230,7381,9.2,1,0,61.53,258
69231,43997,7.0,0,0,3.23,338
69232,1824270,45.1,1,0,31.11,408
69233,149694,6.2,1,0,55.2,54
69234,15033,9.7,0,0,43.87,241
69235,101271,11.4,0,1,42.28,185
69236,96251,7.9,0,0,66.03,391
69237,17854,3.6,0,0,12.58,445
69238,19579,2.6,0,0,8.42,366
69239,91129,5.8,0,0,67.42,179
69240,38500,3.5,0,1,89.1,13
69241,632721,21.7,1,0,59.33,11
69242,362152,9.0,1,0,11.79,123
69243,6550,10.1,0,0,68.29,475
69244,42200,2.2,1,0,76.58,78
69245,478944,14.8,0,0,86.13,101
69246,28136,4.8,0,1,65.26,171
69247,15073,9.6,1,0,10.35,347
69248,236592,7.6,1,0,66.59,402
69249,33380,4.3,0,0,49.99,447
69250,948886,22.5,1,0,50.89,320
69251,154811,8.5,1,0,99.38,48
69252,10904,3.4,1,0,33.18,412
69253,13289,6.2,0,0,20.95,312
69254,6889,9.3,0,1,71.91,219
69255,51092,9.2,1,0,38.36,45
69256,405053,13.2,0,1,92.21,117
69257,11386,6.5,0,0,51.9,400
69258,16553,7.1,0,1,66.99,421
69259,4421,1.6,0,0,55.54,123
69260,52708,9.9,1,0,22.63,238
69261,9769,1.9,0,0,29.62,51
69262,9396,7.7,0,0,88.01,105
69263,164311,9.3,1,0,4.5,345
69264,311237,9.4,1,0,21.86,108
69265,134420,12.4,0,0,0.27,360
69266,223798,7.3,1,0,80.31,455
69267,31928,4.3,1,0,2.14,315
69268,10878,9.3,1,0,46.61,418
69269,124124,9.5,1,0,30.56,332
69270,2747,1.4,0,0,65.6,410
69271,63251,4.6,0,1,31.36,472
69272,34205,4.3,1,0,2.1,371
69273,39945,6.0,0,0,59.43,91
69274,153540,9.8,0,0,22.2,303
69275,580701,19.3,1,0,88.43,161
69276,1268,6.5,0,0,15.93,305
69277,7394439,153.9,1,0,97.91,436
69278,13108,5.4,0,0,61.43,106
69279,287112,15.6,0,1,76.95,137
69280,20664,6.9,1,0,2.68,59
69281,9218,7.8,0,0,33.41,111
69282,3015,8.8,0,0,49.16,142
69283,47182,6.7,0,0,51.28,181
69284,46387,8.0,0,0,31.71,272
69285,54720,6.6,1,0,80.25,340
69286,3757,5.7,0,0,21.84,199
69287,66983,8.5,1,0,69.18,137
69288,256488,14.3,1,0,19.06,38
69289,177184,13.4,0,1,57.03,404
69290,19581,8.1,0,0,0.69,468
69291,23443,4.7,1,0,98.69,465
69292,12779,7.9,0,0,38.2,178
69293,981889,20.8,0,1,52.49,24
69294,13916,4.0,0,0,53.0,52
69295,39105,4.8,0,0,5.23,10
69296,931991,26.5,1,0,33.0,251
69297,19308,8.1,0,0,38.41,356
69298,154082,4.4,1,0,47.98,57
69299,28735,6.6,0,0,51.12,299
69300,57464,7.2,0,0,93.74,323
69301,26969,3.1,0,0,94.41,354
69302,3907,5.9,1,0,77.06,421
69303,13460,2.3,1,0,54.42,182
69304,2042,6.6,1,0,55.47,324
69305,34173,7.2,0,0,26.47,327
69306,27314,3.9,0,0,52.22,254
69307,152540,12.7,0,1,77.49,467
69308,66411,4.6,0,1,13.45,362
69309,30192,2.8,0,0,0.52,60
69310,73705,4.8,1,0,2.77,406
69311,53832,10.8,0,1,62.62,474
69312,17969,4.7,1,0,37.7,99
69313,15741,2.1,0,0,49.18,92
69314,15326,6.0,1,0,88.59,474
69315,39869,10.3,0,0,54.72,192
69316,18644,8.1,0,0,86.54,111
69317,18930,3.2,0,1,37.66,395
69318,22096,6.3,0,0,61.96,211
69319,90994,10.1,0,0,66.07,9
69320,32314,2.0,0,1,45.31,185
69321,2555,8.4,0,0,87.14,11
69322,21064,6.8,1,0,44.83,167
69323,10376,10.2,1,0,9.68,34
69324,257631,12.6,0,0,39.44,74
69325,37509,7.6,1,0,17.26,299
69326,378238,14.4,0,0,73.87,175
69327,822215,25.7,1,0,84.62,208
69328,23556,3.5,0,0,20.32,477
