incident_id,company_id,breach_type,total_loss_val,records_stolen,forensics_retained,post_breach_pr_cost,is_claim_filed
,96028,,,,,,0
,96029,,,,,,0
INC-096029,96030,Phishing,738125.42,2177.0,1.0,36906.27,1
,96031,,,,,,0
,96032,,,,,,0
,96033,,,,,,0
,96034,,,,,,0
INC-096034,96035,Insider Threat,1111159.25,5507.0,1.0,55557.96,1
,96036,,,,,,0
,96037,,,,,,0
INC-096037,96038,Insider Threat,2114434.67,12642.0,1.0,105721.73,1
,96039,,,,,,0
INC-096039,96040,Ransomware,607039.03,1418.0,1.0,30351.95,1
INC-096040,96041,Ransomware,312162.17,951.0,1.0,15608.11,1
INC-096041,96042,DDoS,12189176.38,79676.0,1.0,609458.82,1
INC-096042,96043,Phishing,110155252.22,732811.0,1.0,5507762.61,1
,96044,,,,,,0
INC-096044,96045,DDoS,1514521.25,8388.0,1.0,75726.06,1
,96046,,,,,,0
,96047,,,,,,0
,96048,,,,,,0
,96049,,,,,,0
,96050,,,,,,0
,96051,,,,,,0
,96052,,,,,,0
,96053,,,,,,0
INC-096053,96054,Phishing,7338998.21,45941.0,1.0,366949.91,1
,96055,,,,,,0
INC-096055,96056,Ransomware,2219071.5,11509.0,1.0,110953.58,1
,96057,,,,,,0
INC-096057,96058,DDoS,380684642.34,2536032.0,1.0,19034232.12,1
,96059,,,,,,0
,96060,,,,,,0
INC-096060,96061,Phishing,2538907.05,14868.0,1.0,126945.35,1
,96062,,,,,,0
INC-096062,96063,Phishing,2321456.45,14007.0,1.0,116072.82,1
,96064,,,,,,0
,96065,,,,,,0
,96066,,,,,,0
INC-096066,96067,Ransomware,6053787.97,39882.0,1.0,302689.4,1
INC-096067,96068,Phishing,215779.57,386.0,1.0,10788.98,1
INC-096068,96069,Phishing,95143332.22,633329.0,1.0,4757166.61,1
INC-096069,96070,DDoS,1170176.08,7372.0,1.0,58508.8,1
INC-096070,96071,Phishing,9242890.43,58925.0,1.0,462144.52,1
,96072,,,,,,0
,96073,,,,,,0
INC-096073,96074,DDoS,466438.52,2360.0,1.0,23321.93,1
,96075,,,,,,0
INC-096075,96076,DDoS,28388548.31,187764.0,1.0,1419427.42,1
INC-096076,96077,Insider Threat,1875739.37,9797.0,1.0,93786.97,1
INC-096077,96078,Insider Threat,884224.75,4941.0,1.0,44211.24,1
,96079,,,,,,0
,96080,,,,,,0
,96081,,,,,,0
,96082,,,,,,0
,96083,,,,,,0
INC-096083,96084,Insider Threat,5226504.67,31985.0,1.0,261325.23,1
,96085,,,,,,0
INC-096085,96086,DDoS,734660.74,1583.0,1.0,36733.04,1
INC-096086,96087,Insider Threat,8143402.05,52242.0,1.0,407170.1,1
,96088,,,,,,0
INC-096088,96089,Ransomware,334453064.01,2227222.0,1.0,16722653.2,1
,96090,,,,,,0
INC-096090,96091,Ransomware,12252667.55,81051.0,1.0,612633.38,1
,96092,,,,,,0
,96093,,,,,,0
,96094,,,,,,0
,96095,,,,,,0
,96096,,,,,,0
,96097,,,,,,0
,96098,,,,,,0
,96099,,,,,,0
,96100,,,,,,0
INC-096100,96101,Phishing,1326691.21,6034.0,1.0,66334.56,1
,96102,,,,,,0
,96103,,,,,,0
,96104,,,,,,0
INC-096104,96105,Ransomware,660334.99,1521.0,1.0,33016.75,1
,96106,,,,,,0
,96107,,,,,,0
,96108,,,,,,0
,96109,,,,,,0
,96110,,,,,,0
,96111,,,,,,0
,96112,,,,,,0
,96113,,,,,,0
,96114,,,,,,0
INC-096114,96115,Ransomware,7009531.99,44673.0,1.0,350476.6,1
,96116,,,,,,0
INC-096116,96117,DDoS,23301474.74,154423.0,1.0,1165073.74,1
,96118,,,,,,0
,96119,,,,,,0
,96120,,,,,,0
,96121,,,,,,0
,96122,,,,,,0
,96123,,,,,,0
,96124,,,,,,0
,96125,,,,,,0
INC-096125,96126,DDoS,38341120.95,253295.0,1.0,1917056.05,1
INC-096126,96127,Ransomware,1784853.28,11051.0,1.0,89242.66,1
,96128,,,,,,0
,96129,,,,,,0
,96130,,,,,,0
INC-096130,96131,DDoS,1589748.21,7321.0,1.0,79487.41,1
INC-096131,96132,Insider Threat,5572532.82,35861.0,1.0,278626.64,1
,96133,,,,,,0
,96134,,,,,,0
,96135,,,,,,0
,96136,,,,,,0
INC-096136,96137,Insider Threat,314758804.99,2096853.0,1.0,15737940.25,1
,96138,,,,,,0
INC-096138,96139,DDoS,17799218.59,116360.0,1.0,889960.93,1
INC-096139,96140,Ransomware,64003378.64,426098.0,1.0,3200168.93,1
,96141,,,,,,0
,96142,,,,,,0
INC-096142,96143,Phishing,2691406.93,16274.0,1.0,134570.35,1
INC-096143,96144,Ransomware,93176026.85,618940.0,1.0,4658801.34,1
,96145,,,,,,0
INC-096145,96146,Insider Threat,6853412.28,42704.0,1.0,342670.61,1
INC-096146,96147,DDoS,271885.95,1132.0,1.0,13594.3,1
,96148,,,,,,0
,96149,,,,,,0
INC-096149,96150,Insider Threat,7600910.81,50073.0,1.0,380045.54,1
INC-096150,96151,Phishing,3391944.38,20912.0,1.0,169597.22,1
INC-096151,96152,Insider Threat,2291106.76,14383.0,1.0,114555.34,1
INC-096152,96153,Insider Threat,66270886.99,441310.0,1.0,3313544.35,1
,96154,,,,,,0
,96155,,,,,,0
,96156,,,,,,0
,96157,,,,,,0
,96158,,,,,,0
INC-096158,96159,Ransomware,1128171.08,5658.0,1.0,56408.55,1
,96160,,,,,,0
,96161,,,,,,0
,96162,,,,,,0
,96163,,,,,,0
INC-096163,96164,DDoS,617385.85,2013.0,1.0,30869.29,1
,96165,,,,,,0
,96166,,,,,,0
,96167,,,,,,0
INC-096167,96168,Ransomware,1114645.06,4846.0,1.0,55732.25,1
,96169,,,,,,0
,96170,,,,,,0
,96171,,,,,,0
,96172,,,,,,0
,96173,,,,,,0
INC-096173,96174,Phishing,1503875.3,8953.0,1.0,75193.76,1
INC-096174,96175,DDoS,2515585.94,13877.0,1.0,125779.3,1
,96176,,,,,,0
,96177,,,,,,0
,96178,,,,,,0
INC-096178,96179,Ransomware,746298.48,3395.0,1.0,37314.92,1
,96180,,,,,,0
,96181,,,,,,0
,96182,,,,,,0
INC-096182,96183,Phishing,16405184.26,108157.0,1.0,820259.21,1
,96184,,,,,,0
,96185,,,,,,0
,96186,,,,,,0
,96187,,,,,,0
,96188,,,,,,0
INC-096188,96189,Ransomware,552306.64,1531.0,1.0,27615.33,1
INC-096189,96190,Insider Threat,3678599.85,21242.0,1.0,183929.99,1
,96191,,,,,,0
,96192,,,,,,0
,96193,,,,,,0
INC-096193,96194,Ransomware,986674.77,4401.0,1.0,49333.74,1
,96195,,,,,,0
,96196,,,,,,0
,96197,,,,,,0
INC-096197,96198,DDoS,2171681.36,11768.0,1.0,108584.07,1
INC-096198,96199,Insider Threat,13351857.34,86554.0,1.0,667592.87,1
,96200,,,,,,0
INC-096200,96201,Ransomware,2953892.13,18376.0,1.0,147694.61,1
,96202,,,,,,0
INC-096202,96203,DDoS,15633551.64,102851.0,1.0,781677.58,1
INC-096203,96204,DDoS,6405778.08,40290.0,1.0,320288.9,1
INC-096204,96205,Insider Threat,657606.62,1264.0,1.0,32880.33,1
,96206,,,,,,0
INC-096206,96207,Phishing,644175.48,3767.0,1.0,32208.77,1
,96208,,,,,,0
INC-096208,96209,Insider Threat,87833801.86,582246.0,1.0,4391690.09,1
,96210,,,,,,0
,96211,,,,,,0
INC-096211,96212,Phishing,2961227.94,18808.0,1.0,148061.4,1
,96213,,,,,,0
,96214,,,,,,0
INC-096214,96215,DDoS,1174655.79,5352.0,1.0,58732.79,1
INC-096215,96216,Ransomware,4369399.46,27438.0,1.0,218469.97,1
,96217,,,,,,0
INC-096217,96218,DDoS,729259.78,3069.0,1.0,36462.99,1
,96219,,,,,,0
,96220,,,,,,0
,96221,,,,,,0
,96222,,,,,,0
,96223,,,,,,0
INC-096223,96224,Insider Threat,1580521.82,9141.0,1.0,79026.09,1
,96225,,,,,,0
,96226,,,,,,0
,96227,,,,,,0
,96228,,,,,,0
INC-096228,96229,Phishing,18811608.07,122142.0,1.0,940580.4,1
,96230,,,,,,0
,96231,,,,,,0
,96232,,,,,,0
,96233,,,,,,0
,96234,,,,,,0
,96235,,,,,,0
,96236,,,,,,0
,96237,,,,,,0
INC-096237,96238,Phishing,3716583.48,22369.0,1.0,185829.17,1
,96239,,,,,,0
,96240,,,,,,0
INC-096240,96241,DDoS,789900.48,2979.0,1.0,39495.02,1
,96242,,,,,,0
INC-096242,96243,Ransomware,949583.97,3757.0,1.0,47479.2,1
INC-096243,96244,DDoS,1278170.28,5285.0,1.0,63908.51,1
,96245,,,,,,0
,96246,,,,,,0
,96247,,,,,,0
INC-096247,96248,Ransomware,4432915.68,26374.0,1.0,221645.78,1
,96249,,,,,,0
,96250,,,,,,0
,96251,,,,,,0
,96252,,,,,,0
,96253,,,,,,0
,96254,,,,,,0
,96255,,,,,,0
,96256,,,,,,0
INC-096256,96257,Ransomware,4917587.94,30120.0,1.0,245879.4,1
INC-096257,96258,Phishing,1285556.97,7670.0,1.0,64277.85,1
,96259,,,,,,0
,96260,,,,,,0
,96261,,,,,,0
,96262,,,,,,0
INC-096262,96263,Phishing,3848562.16,24143.0,1.0,192428.11,1
,96264,,,,,,0
,96265,,,,,,0
INC-096265,96266,DDoS,16008708.97,104847.0,1.0,800435.45,1
INC-096266,96267,Ransomware,12571019.97,82782.0,1.0,628551.0,1
,96268,,,,,,0
INC-096268,96269,Ransomware,6706884.36,42581.0,1.0,335344.22,1
,96270,,,,,,0
INC-096270,96271,Insider Threat,708893.44,2127.0,1.0,35444.67,1
,96272,,,,,,0
INC-096272,96273,Insider Threat,514262.24,2461.0,1.0,25713.11,1
INC-096273,96274,DDoS,14494014.75,94878.0,1.0,724700.74,1
,96275,,,,,,0
INC-096275,96276,DDoS,8338078.81,53024.0,1.0,416903.94,1
,96277,,,,,,0
,96278,,,,,,0
,96279,,,,,,0
,96280,,,,,,0
,96281,,,,,,0
,96282,,,,,,0
,96283,,,,,,0
INC-096283,96284,Phishing,5534815.22,34252.0,1.0,276740.76,1
,96285,,,,,,0
INC-096285,96286,DDoS,1308595.15,8317.0,1.0,65429.76,1
,96287,,,,,,0
,96288,,,,,,0
INC-096288,96289,DDoS,2569646.2,14584.0,1.0,128482.31,1
,96290,,,,,,0
INC-096290,96291,Insider Threat,7771396.23,51289.0,1.0,388569.81,1
,96292,,,,,,0
,96293,,,,,,0
INC-096293,96294,Insider Threat,391205865.23,2607619.0,1.0,19560293.26,1
,96295,,,,,,0
INC-096295,96296,Phishing,1248963.87,6156.0,1.0,62448.19,1
INC-096296,96297,Ransomware,17992162.8,117113.0,1.0,899608.14,1
,96298,,,,,,0
,96299,,,,,,0
,96300,,,,,,0
,96301,,,,,,0
,96302,,,,,,0
,96303,,,,,,0
INC-096303,96304,Insider Threat,15781791.93,103546.0,1.0,789089.6,1
,96305,,,,,,0
INC-096305,96306,Phishing,8319677.36,53181.0,1.0,415983.87,1
,96307,,,,,,0
INC-096307,96308,Phishing,596437.88,2812.0,1.0,29821.89,1
INC-096308,96309,Insider Threat,2597852.24,14707.0,1.0,129892.61,1
INC-096309,96310,Ransomware,6486125.69,40457.0,1.0,324306.28,1
INC-096310,96311,DDoS,3436334.7,22209.0,1.0,171816.74,1
INC-096311,96312,Insider Threat,2839492.08,16302.0,1.0,141974.6,1
,96313,,,,,,0
,96314,,,,,,0
,96315,,,,,,0
,96316,,,,,,0
,96317,,,,,,0
,96318,,,,,,0
,96319,,,,,,0
,96320,,,,,,0
,96321,,,,,,0
INC-096321,96322,DDoS,1471676.75,8790.0,1.0,73583.84,1
,96323,,,,,,0
,96324,,,,,,0
INC-096324,96325,Insider Threat,53263279.1,353756.0,1.0,2663163.96,1
,96326,,,,,,0
,96327,,,,,,0
INC-096327,96328,Insider Threat,31033507.67,206014.0,1.0,1551675.38,1
,96329,,,,,,0
,96330,,,,,,0
,96331,,,,,,0
,96332,,,,,,0
INC-096332,96333,Ransomware,357698.23,632.0,1.0,17884.91,1
,96334,,,,,,0
INC-096334,96335,Phishing,2391089.76,14933.0,1.0,119554.49,1
,96336,,,,,,0
,96337,,,,,,0
,96338,,,,,,0
,96339,,,,,,0
INC-096339,96340,DDoS,694582.31,1319.0,1.0,34729.12,1
,96341,,,,,,0
,96342,,,,,,0
INC-096342,96343,DDoS,3609206.06,23036.0,1.0,180460.3,1
,96344,,,,,,0
INC-096344,96345,DDoS,8722157.6,56100.0,1.0,436107.88,1
,96346,,,,,,0
,96347,,,,,,0
,96348,,,,,,0
,96349,,,,,,0
INC-096349,96350,DDoS,6354835.25,39838.0,1.0,317741.76,1
INC-096350,96351,DDoS,13142816.73,85895.0,1.0,657140.84,1
INC-096351,96352,DDoS,14389679.45,93488.0,1.0,719483.97,1
INC-096352,96353,DDoS,4598325.32,28456.0,1.0,229916.27,1
,96354,,,,,,0
,96355,,,,,,0
,96356,,,,,,0
,96357,,,,,,0
,96358,,,,,,0
,96359,,,,,,0
,96360,,,,,,0
,96361,,,,,,0
INC-096361,96362,Ransomware,1643088.41,8923.0,1.0,82154.42,1
INC-096362,96363,Ransomware,5915047.61,38674.0,1.0,295752.38,1
INC-096363,96364,Insider Threat,633780.0,1178.0,1.0,31689.0,1
,96365,,,,,,0
INC-096365,96366,Insider Threat,2017757.33,10454.0,1.0,100887.87,1
,96367,,,,,,0
,96368,,,,,,0
INC-096368,96369,DDoS,7297654.46,48264.0,1.0,364882.72,1
,96370,,,,,,0
,96371,,,,,,0
INC-096371,96372,Ransomware,8594545.07,56106.0,1.0,429727.25,1
INC-096372,96373,Insider Threat,3401811.63,20162.0,1.0,170090.58,1
,96374,,,,,,0
,96375,,,,,,0
INC-096375,96376,DDoS,267828.63,443.0,1.0,13391.43,1
,96377,,,,,,0
,96378,,,,,,0
,96379,,,,,,0
,96380,,,,,,0
,96381,,,,,,0
INC-096381,96382,Ransomware,41250179.86,273020.0,1.0,2062508.99,1
INC-096382,96383,Phishing,1600241.22,7488.0,1.0,80012.06,1
,96384,,,,,,0
,96385,,,,,,0
INC-096385,96386,Ransomware,5087166.39,33144.0,1.0,254358.32,1
,96387,,,,,,0
,96388,,,,,,0
,96389,,,,,,0
,96390,,,,,,0
,96391,,,,,,0
,96392,,,,,,0
INC-096392,96393,Phishing,1786444.72,8688.0,1.0,89322.24,1
INC-096393,96394,Phishing,5955069.58,37822.0,1.0,297753.48,1
,96395,,,,,,0
,96396,,,,,,0
,96397,,,,,,0
INC-096397,96398,Insider Threat,11374142.75,73608.0,1.0,568707.14,1
,96399,,,,,,0
INC-096399,96400,Phishing,2890610.82,17915.0,1.0,144530.54,1
,96401,,,,,,0
,96402,,,,,,0
,96403,,,,,,0
INC-096403,96404,Insider Threat,338113.28,1351.0,1.0,16905.66,1
,96405,,,,,,0
,96406,,,,,,0
,96407,,,,,,0
INC-096407,96408,DDoS,25459162.88,168062.0,1.0,1272958.14,1
INC-096408,96409,DDoS,503029.84,1948.0,1.0,25151.49,1
,96410,,,,,,0
,96411,,,,,,0
,96412,,,,,,0
,96413,,,,,,0
INC-096413,96414,Phishing,5934608.18,39201.0,1.0,296730.41,1
,96415,,,,,,0
INC-096415,96416,Phishing,603845.34,930.0,1.0,30192.27,1
,96417,,,,,,0
INC-096417,96418,Phishing,338391.63,1794.0,1.0,16919.58,1
INC-096418,96419,DDoS,11073109.4,71021.0,1.0,553655.47,1
,96420,,,,,,0
INC-096420,96421,DDoS,661459.32,1917.0,1.0,33072.97,1
,96422,,,,,,0
,96423,,,,,,0
INC-096423,96424,Ransomware,7972484.85,52248.0,1.0,398624.24,1
INC-096424,96425,Phishing,4590717.44,29040.0,1.0,229535.87,1
,96426,,,,,,0
,96427,,,,,,0
,96428,,,,,,0
,96429,,,,,,0
,96430,,,,,,0
,96431,,,,,,0
,96432,,,,,,0
,96433,,,,,,0
,96434,,,,,,0
,96435,,,,,,0
INC-096435,96436,Insider Threat,1537631.7,8649.0,1.0,76881.59,1
INC-096436,96437,Phishing,1924892.54,11366.0,1.0,96244.63,1
,96438,,,,,,0
INC-096438,96439,Phishing,5464176.05,34101.0,1.0,273208.8,1
INC-096439,96440,DDoS,318942.45,500.0,1.0,15947.12,1
,96441,,,,,,0
INC-096441,96442,Insider Threat,596870.34,2717.0,1.0,29843.52,1
,96443,,,,,,0
INC-096443,96444,Insider Threat,1290315.65,6095.0,1.0,64515.78,1
,96445,,,,,,0
,96446,,,,,,0
,96447,,,,,,0
,96448,,,,,,0
,96449,,,,,,0
,96450,,,,,,0
INC-096450,96451,Phishing,3455120.98,19881.0,1.0,172756.05,1
INC-096451,96452,Phishing,1342660.02,6503.0,1.0,67133.0,1
INC-096452,96453,DDoS,44460555.98,295005.0,1.0,2223027.8,1
,96454,,,,,,0
,96455,,,,,,0
,96456,,,,,,0
,96457,,,,,,0
,96458,,,,,,0
,96459,,,,,,0
,96460,,,,,,0
,96461,,,,,,0
INC-096461,96462,Insider Threat,3668646.15,23763.0,1.0,183432.31,1
INC-096462,96463,Ransomware,98959655.0,657329.0,1.0,4947982.75,1
,96464,,,,,,0
INC-096464,96465,DDoS,4121956.12,24179.0,1.0,206097.81,1
,96466,,,,,,0
INC-096466,96467,Phishing,1787168.99,11040.0,1.0,89358.45,1
,96468,,,,,,0
,96469,,,,,,0
INC-096469,96470,Phishing,468827.17,960.0,1.0,23441.36,1
,96471,,,,,,0
,96472,,,,,,0
,96473,,,,,,0
INC-096473,96474,Insider Threat,1218318.78,7099.0,1.0,60915.94,1
,96475,,,,,,0
,96476,,,,,,0
INC-096476,96477,DDoS,2678476.26,17515.0,1.0,133923.81,1
INC-096477,96478,Ransomware,3815648.44,22710.0,1.0,190782.42,1
,96479,,,,,,0
INC-096479,96480,Ransomware,701865.14,4333.0,1.0,35093.26,1
,96481,,,,,,0
,96482,,,,,,0
INC-096482,96483,Insider Threat,2650778.34,16646.0,1.0,132538.92,1
,96484,,,,,,0
,96485,,,,,,0
INC-096485,96486,Ransomware,825310.54,3172.0,1.0,41265.53,1
INC-096486,96487,Phishing,8189870.26,52487.0,1.0,409493.51,1
,96488,,,,,,0
INC-096488,96489,Insider Threat,5401969.52,34761.0,1.0,270098.48,1
,96490,,,,,,0
,96491,,,,,,0
,96492,,,,,,0
INC-096492,96493,DDoS,1642694.75,8847.0,1.0,82134.74,1
INC-096493,96494,Ransomware,20017838.96,131918.0,1.0,1000891.95,1
,96495,,,,,,0
,96496,,,,,,0
INC-096496,96497,Insider Threat,17922395.13,118074.0,1.0,896119.76,1
,96498,,,,,,0
,96499,,,,,,0
,96500,,,,,,0
INC-096500,96501,DDoS,1771174.13,8904.0,1.0,88558.71,1
INC-096501,96502,Insider Threat,4096588.28,24171.0,1.0,204829.41,1
,96503,,,,,,0
INC-096503,96504,Ransomware,2497720.78,15323.0,1.0,124886.04,1
,96505,,,,,,0
INC-096505,96506,Ransomware,3545497.63,21679.0,1.0,177274.88,1
,96507,,,,,,0
,96508,,,,,,0
,96509,,,,,,0
,96510,,,,,,0
,96511,,,,,,0
,96512,,,,,,0
,96513,,,,,,0
,96514,,,,,,0
INC-096514,96515,DDoS,4610237.64,28209.0,1.0,230511.88,1
,96516,,,,,,0
INC-096516,96517,Insider Threat,679462.13,1747.0,1.0,33973.11,1
,96518,,,,,,0
,96519,,,,,,0
INC-096519,96520,Insider Threat,7244567.42,47379.0,1.0,362228.37,1
INC-096520,96521,Ransomware,531904.83,2429.0,1.0,26595.24,1
,96522,,,,,,0
,96523,,,,,,0
INC-096523,96524,Ransomware,6499069.72,41970.0,1.0,324953.49,1
,96525,,,,,,0
,96526,,,,,,0
INC-096526,96527,DDoS,11518939.23,73590.0,1.0,575946.96,1
,96528,,,,,,0
,96529,,,,,,0
,96530,,,,,,0
INC-096530,96531,Insider Threat,12375137.11,80056.0,1.0,618756.86,1
INC-096531,96532,DDoS,1296654.01,5358.0,1.0,64832.7,1
INC-096532,96533,DDoS,203198.51,797.0,1.0,10159.93,1
,96534,,,,,,0
,96535,,,,,,0
,96536,,,,,,0
,96537,,,,,,0
INC-096537,96538,Phishing,375913.51,1168.0,1.0,18795.68,1
,96539,,,,,,0
,96540,,,,,,0
INC-096540,96541,Ransomware,8601128.75,54486.0,1.0,430056.44,1
,96542,,,,,,0
,96543,,,,,,0
INC-096543,96544,Insider Threat,4177290.45,25444.0,1.0,208864.52,1
INC-096544,96545,Ransomware,2181973.6,13660.0,1.0,109098.68,1
INC-096545,96546,DDoS,3072148.29,17701.0,1.0,153607.41,1
INC-096546,96547,DDoS,4273354.14,26068.0,1.0,213667.71,1
,96548,,,,,,0
INC-096548,96549,Insider Threat,2966040.08,19423.0,1.0,148302.0,1
,96550,,,,,,0
,96551,,,,,,0
,96552,,,,,,0
,96553,,,,,,0
INC-096553,96554,Ransomware,1707730.17,9689.0,1.0,85386.51,1
,96555,,,,,,0
,96556,,,,,,0
INC-096556,96557,Insider Threat,2464227.37,15422.0,1.0,123211.37,1
,96558,,,,,,0
,96559,,,,,,0
,96560,,,,,,0
INC-096560,96561,Insider Threat,5440317.95,35364.0,1.0,272015.9,1
INC-096561,96562,Phishing,2392380.56,15177.0,1.0,119619.03,1
INC-096562,96563,Phishing,11219658.04,74079.0,1.0,560982.9,1
INC-096563,96564,Phishing,288792.21,1418.0,1.0,14439.61,1
INC-096564,96565,DDoS,18631297.76,123617.0,1.0,931564.89,1
INC-096565,96566,Ransomware,805992.65,3495.0,1.0,40299.63,1
INC-096566,96567,Insider Threat,2225122.73,12662.0,1.0,111256.14,1
,96568,,,,,,0
,96569,,,,,,0
INC-096569,96570,Insider Threat,867224.48,5372.0,1.0,43361.22,1
INC-096570,96571,Insider Threat,5498154.73,33814.0,1.0,274907.74,1
INC-096571,96572,DDoS,1852601.29,10323.0,1.0,92630.06,1
,96573,,,,,,0
INC-096573,96574,Insider Threat,786885.2,4884.0,1.0,39344.26,1
,96575,,,,,,0
,96576,,,,,,0
INC-096576,96577,Ransomware,1631501.08,9837.0,1.0,81575.05,1
,96578,,,,,,0
,96579,,,,,,0
,96580,,,,,,0
,96581,,,,,,0
,96582,,,,,,0
INC-096582,96583,Ransomware,1070820.97,5286.0,1.0,53541.05,1
INC-096583,96584,DDoS,22088268.58,144168.0,1.0,1104413.43,1
,96585,,,,,,0
INC-096585,96586,Phishing,71008675.99,471629.0,1.0,3550433.8,1
,96587,,,,,,0
,96588,,,,,,0
INC-096588,96589,DDoS,233012.62,576.0,1.0,11650.63,1
,96590,,,,,,0
,96591,,,,,,0
,96592,,,,,,0
INC-096592,96593,Insider Threat,366653211.34,2443998.0,1.0,18332660.57,1
,96594,,,,,,0
INC-096594,96595,Insider Threat,11565901.54,75946.0,1.0,578295.08,1
INC-096595,96596,Ransomware,1903623.19,11795.0,1.0,95181.16,1
,96597,,,,,,0
,96598,,,,,,0
,96599,,,,,,0
,96600,,,,,,0
,96601,,,,,,0
,96602,,,,,,0
,96603,,,,,,0
,96604,,,,,,0
,96605,,,,,,0
,96606,,,,,,0
INC-096606,96607,Ransomware,41114259.49,272356.0,1.0,2055712.97,1
,96608,,,,,,0
,96609,,,,,,0
INC-096609,96610,DDoS,2966549.5,19067.0,1.0,148327.48,1
,96611,,,,,,0
INC-096611,96612,Insider Threat,8135908.01,53423.0,1.0,406795.4,1
,96613,,,,,,0
INC-096613,96614,Phishing,1029886.71,4275.0,1.0,51494.34,1
,96615,,,,,,0
,96616,,,,,,0
INC-096616,96617,Insider Threat,970050.46,3286.0,1.0,48502.52,1
,96618,,,,,,0
,96619,,,,,,0
,96620,,,,,,0
,96621,,,,,,0
,96622,,,,,,0
,96623,,,,,,0
INC-096623,96624,Ransomware,8442531.24,53834.0,1.0,422126.56,1
,96625,,,,,,0
,96626,,,,,,0
INC-096626,96627,Insider Threat,1246715.21,5406.0,1.0,62335.76,1
,96628,,,,,,0
,96629,,,,,,0
,96630,,,,,,0
,96631,,,,,,0
,96632,,,,,,0
,96633,,,,,,0
INC-096633,96634,Insider Threat,30723482.27,203177.0,1.0,1536174.11,1
,96635,,,,,,0
INC-096635,96636,DDoS,2108191.5,11522.0,1.0,105409.58,1
,96637,,,,,,0
INC-096637,96638,DDoS,1256431.56,7964.0,1.0,62821.58,1
INC-096638,96639,Ransomware,5272400.03,33025.0,1.0,263620.0,1
INC-096639,96640,Ransomware,1332095.77,5893.0,1.0,66604.79,1
,96641,,,,,,0
,96642,,,,,,0
,96643,,,,,,0
,96644,,,,,,0
,96645,,,,,,0
INC-096645,96646,Phishing,3938753.73,25522.0,1.0,196937.69,1
INC-096646,96647,Insider Threat,628248.23,2492.0,1.0,31412.41,1
INC-096647,96648,Phishing,24412219.16,160690.0,1.0,1220610.96,1
,96649,,,,,,0
,96650,,,,,,0
,96651,,,,,,0
,96652,,,,,,0
,96653,,,,,,0
,96654,,,,,,0
,96655,,,,,,0
,96656,,,,,,0
,96657,,,,,,0
INC-096657,96658,Insider Threat,589567.68,1550.0,1.0,29478.38,1
,96659,,,,,,0
,96660,,,,,,0
INC-096660,96661,DDoS,1328238.21,6968.0,1.0,66411.91,1
INC-096661,96662,Insider Threat,37025544.06,243969.0,1.0,1851277.2,1
,96663,,,,,,0
INC-096663,96664,Phishing,1578826.63,9002.0,1.0,78941.33,1
,96665,,,,,,0
INC-096665,96666,DDoS,146525803.94,975495.0,1.0,7326290.2,1
,96667,,,,,,0
INC-096667,96668,Ransomware,7497781.37,47363.0,1.0,374889.07,1
,96669,,,,,,0
INC-096669,96670,Insider Threat,16549460.94,109248.0,1.0,827473.05,1
,96671,,,,,,0
,96672,,,,,,0
,96673,,,,,,0
INC-096673,96674,DDoS,2108651.62,12370.0,1.0,105432.58,1
,96675,,,,,,0
INC-096675,96676,Phishing,10380203.65,66269.0,1.0,519010.18,1
,96677,,,,,,0
,96678,,,,,,0
,96679,,,,,,0
INC-096679,96680,Phishing,1492430.67,8067.0,1.0,74621.53,1
,96681,,,,,,0
,96682,,,,,,0
,96683,,,,,,0
,96684,,,,,,0
,96685,,,,,,0
,96686,,,,,,0
INC-096686,96687,Insider Threat,331313.35,978.0,1.0,16565.67,1
,96688,,,,,,0
,96689,,,,,,0
,96690,,,,,,0
,96691,,,,,,0
,96692,,,,,,0
,96693,,,,,,0
,96694,,,,,,0
,96695,,,,,,0
,96696,,,,,,0
,96697,,,,,,0
,96698,,,,,,0
,96699,,,,,,0
,96700,,,,,,0
,96701,,,,,,0
,96702,,,,,,0
INC-096702,96703,Ransomware,7480922.96,46579.0,1.0,374046.15,1
INC-096703,96704,DDoS,472612.95,2338.0,1.0,23630.65,1
,96705,,,,,,0
INC-096705,96706,Phishing,1064084.89,5699.0,1.0,53204.24,1
,96707,,,,,,0
,96708,,,,,,0
,96709,,,,,,0
,96710,,,,,,0
INC-096710,96711,Phishing,30048880.17,198124.0,1.0,1502444.01,1
,96712,,,,,,0
,96713,,,,,,0
,96714,,,,,,0
,96715,,,,,,0
,96716,,,,,,0
INC-096716,96717,Ransomware,1840528.82,10413.0,1.0,92026.44,1
,96718,,,,,,0
,96719,,,,,,0
,96720,,,,,,0
,96721,,,,,,0
INC-096721,96722,Ransomware,680942.89,3367.0,1.0,34047.14,1
,96723,,,,,,0
INC-096723,96724,Ransomware,4042845.58,25452.0,1.0,202142.28,1
INC-096724,96725,Ransomware,3900001.81,25515.0,1.0,195000.09,1
,96726,,,,,,0
INC-096726,96727,Ransomware,5590547.7,35718.0,1.0,279527.39,1
,96728,,,,,,0
INC-096728,96729,Phishing,4230923.97,27416.0,1.0,211546.2,1
,96730,,,,,,0
,96731,,,,,,0
INC-096731,96732,Ransomware,1457996.41,6504.0,1.0,72899.82,1
INC-096732,96733,Phishing,4497357.1,28358.0,1.0,224867.85,1
,96734,,,,,,0
